shipment_id,route_id,date,delay_minutes,cost_usd,temp_c,status
SHP16369,RT03,2015-06-17,7,74.84,5.3,delivered
SHP16370,RT04,2015-06-18,17,72.43,5.0,in_transit
SHP16371,RT03,2015-06-19,11,53.5,5.2,delivered
SHP16372,RT01,2015-06-20,11,52.34,3.6,delivered
SHP16373,RT02,2015-06-21,16,65.56,5.4,delivered
SHP16374,RT04,2015-06-22,8,67.09,8.1,in_transit
SHP16375,RT01,2015-06-23,16,46.29,9.7,in_transit
SHP16376,RT04,2015-06-24,12,75.77,4.5,delivered
SHP16377,RT02,2015-06-25,10,50.82,3.9,delivered
SHP16378,RT04,2015-06-26,9,48.14,9.4,delivered
SHP16379,RT01,2015-06-27,13,39.1,4.4,delivered
SHP16380,RT01,2015-06-28,10,70.15,4.4,delivered
SHP16381,RT03,2015-06-29,8,59.75,5.3,delivered
SHP16382,RT02,2015-06-30,8,96.71,1.6,in_transit
SHP16383,RT03,2015-07-01,7,70.54,4.8,delivered
SHP16384,RT02,2015-07-02,10,57.56,2.3,delivered
SHP16385,RT04,2015-07-03,7,87.35,6.3,delivered
SHP16386,RT02,2015-07-04,6,57.52,3.8,delivered
SHP16387,RT03,2015-07-05,10,46.43,6.3,delivered
SHP16388,RT04,2015-07-06,4,38.9,3.5,delivered
SHP16389,RT02,2015-07-07,13,33.19,-0.6,delivered
SHP16390,RT04,2015-07-08,10,82.09,4.7,delivered
SHP16391,RT04,2015-07-09,14,86.93,4.1,delivered
SHP16392,RT01,2015-07-10,11,68.44,5.5,delivered
SHP16393,RT02,2015-07-11,10,71.01,1.1,failed
SHP16394,RT04,2015-07-12,11,69.7,8.3,delivered
SHP16395,RT01,2015-07-13,9,69.4,4.4,in_transit
SHP16396,RT02,2015-07-14,16,37.49,7.8,in_transit
SHP16397,RT04,2015-07-15,9,73.93,3.5,delivered
SHP16398,RT03,2015-07-16,11,57.03,2.8,in_transit
SHP16399,RT01,2015-07-17,10,64.16,5.0,delivered
SHP16400,RT04,2015-07-18,12,46.71,8.7,delivered
SHP16401,RT01,2015-07-19,14,31.93,4.0,delivered
SHP16402,RT04,2015-07-20,9,34.61,3.9,failed
SHP16403,RT03,2015-07-21,14,82.97,7.3,delivered
SHP16404,RT01,2015-07-22,6,65.68,8.3,delivered
SHP16405,RT02,2015-07-23,11,50.94,5.4,delivered
SHP16406,RT02,2015-07-24,8,88.93,5.2,delivered
SHP16407,RT04,2015-07-25,11,30.82,8.5,delivered
SHP16408,RT02,2015-07-26,10,49.33,4.0,in_transit
SHP16409,RT04,2015-07-27,9,69.02,7.6,in_transit
SHP16410,RT03,2015-07-28,6,76.12,9.2,delivered
SHP16411,RT02,2015-07-29,15,35.28,7.7,delivered
SHP16412,RT01,2015-07-30,8,30.04,3.1,delivered
SHP16413,RT01,2015-07-31,8,81.65,1.8,in_transit
SHP16414,RT02,2015-08-01,16,77.99,4.7,delivered
SHP16415,RT01,2015-08-02,13,40.55,3.8,delivered
SHP16416,RT02,2015-08-03,13,73.43,3.3,in_transit
SHP16417,RT02,2015-08-04,15,57.7,5.6,delivered
SHP16418,RT02,2015-08-05,6,56.97,5.4,failed
SHP16419,RT02,2015-08-06,7,67.92,7.2,delivered
SHP16420,RT03,2015-08-07,17,31.06,6.4,failed
SHP16421,RT03,2015-08-08,10,57.12,2.5,failed
SHP16422,RT01,2015-08-09,9,79.1,6.3,delivered
SHP16423,RT01,2015-08-10,13,49.72,5.5,in_transit
SHP16424,RT02,2015-08-11,8,83.77,4.9,in_transit
SHP16425,RT04,2015-08-12,11,33.73,5.1,in_transit
SHP16426,RT04,2015-08-13,15,95.0,5.1,delivered
SHP16427,RT03,2015-08-14,12,30.24,6.9,in_transit
SHP16428,RT01,2015-08-15,10,85.76,3.8,delivered
SHP16429,RT04,2015-08-16,4,33.17,4.6,delivered
SHP16430,RT03,2015-08-17,5,72.27,6.6,delivered
SHP16431,RT02,2015-08-18,10,73.78,7.6,delivered
SHP16432,RT01,2015-08-19,4,46.9,3.3,in_transit
SHP16433,RT04,2015-08-20,10,45.29,6.5,delivered
SHP16434,RT04,2015-08-21,9,37.18,5.9,delivered
SHP16435,RT04,2015-08-22,10,58.52,4.7,in_transit
SHP16436,RT04,2015-08-23,8,53.45,8.4,delivered
SHP16437,RT04,2015-08-24,10,55.15,3.4,delivered
SHP16438,RT01,2015-08-25,14,79.54,6.7,delivered
SHP16439,RT04,2015-08-26,15,39.79,5.1,in_transit
SHP16440,RT03,2015-08-27,14,56.49,2.8,delivered
SHP16441,RT03,2015-08-28,8,80.02,5.8,delivered
SHP16442,RT04,2015-08-29,7,41.73,6.8,delivered
SHP16443,RT01,2015-08-30,14,81.72,5.8,delivered
SHP16444,RT04,2015-08-31,10,87.89,6.1,delivered
SHP16445,RT01,2015-09-01,9,61.76,3.2,in_transit
SHP16446,RT01,2015-09-02,11,48.34,5.0,delivered
SHP16447,RT03,2015-09-03,15,57.32,6.2,delivered
SHP16448,RT02,2015-09-04,8,84.96,2.3,delivered
SHP16449,RT02,2015-09-05,8,85.09,3.7,delivered
SHP16450,RT01,2015-09-06,5,79.27,3.9,delivered
SHP16451,RT03,2015-09-07,11,82.73,7.3,delivered
SHP16452,RT03,2015-09-08,10,64.04,4.4,in_transit
SHP16453,RT03,2015-09-09,17,72.68,2.6,delivered
SHP16454,RT03,2015-09-10,5,39.5,3.3,delivered
SHP16455,RT04,2015-09-11,5,88.48,2.9,delivered
SHP16456,RT02,2015-09-12,10,95.34,2.3,delivered
SHP16457,RT02,2015-09-13,5,69.04,5.5,delivered
SHP16458,RT01,2015-09-14,8,74.89,1.6,delivered
SHP16459,RT04,2015-09-15,18,70.26,5.6,in_transit
SHP16460,RT03,2015-09-16,9,74.3,6.1,delivered
SHP16461,RT03,2015-09-17,6,33.18,4.4,in_transit
SHP16462,RT04,2015-09-18,13,59.53,4.8,delivered
SHP16463,RT04,2015-09-19,12,36.88,3.1,in_transit
SHP16464,RT03,2015-09-20,6,53.14,3.8,delivered
SHP16465,RT04,2015-09-21,10,48.2,5.6,in_transit
SHP16466,RT01,2015-09-22,6,51.14,5.3,delivered
SHP16467,RT03,2015-09-23,11,37.26,7.4,delivered
SHP16468,RT01,2015-09-24,8,50.04,4.8,delivered
SHP16469,RT04,2015-09-25,10,36.79,7.6,delivered
SHP16470,RT04,2015-09-26,8,80.41,7.0,delivered
SHP16471,RT01,2015-09-27,8,98.32,3.6,delivered
SHP16472,RT03,2015-09-28,10,81.97,5.3,delivered
SHP16473,RT01,2015-09-29,10,96.02,4.5,delivered
SHP16474,RT02,2015-09-30,10,87.58,5.3,in_transit
SHP16475,RT01,2015-10-01,7,64.15,8.3,delivered
SHP16476,RT01,2015-10-02,11,93.82,7.2,in_transit
SHP16477,RT02,2015-10-03,11,33.53,6.5,delivered
SHP16478,RT04,2015-10-04,16,60.18,3.4,delivered
SHP16479,RT01,2015-10-05,12,64.39,3.7,delivered
SHP16480,RT02,2015-10-06,10,40.48,5.4,delivered
SHP16481,RT02,2015-10-07,8,34.5,4.5,delivered
SHP16482,RT02,2015-10-08,13,85.1,3.4,delivered
SHP16483,RT03,2015-10-09,7,70.14,5.1,failed
SHP16484,RT04,2015-10-10,8,64.57,9.1,delivered
SHP16485,RT04,2015-10-11,9,90.02,5.7,delivered
SHP16486,RT03,2015-10-12,12,59.22,1.3,delivered
SHP16487,RT03,2015-10-13,14,50.27,7.7,delivered
SHP16488,RT04,2015-10-14,13,50.25,2.9,in_transit
SHP16489,RT01,2015-10-15,12,39.03,4.6,delivered
SHP16490,RT02,2015-10-16,14,53.98,-0.1,in_transit
SHP16491,RT03,2015-10-17,6,84.1,4.4,delivered
SHP16492,RT03,2015-10-18,8,61.44,5.4,in_transit
SHP16493,RT03,2015-10-19,8,58.64,1.2,delivered
SHP16494,RT03,2015-10-20,6,97.39,4.7,delivered
SHP16495,RT01,2015-10-21,13,60.34,4.9,delivered
SHP16496,RT03,2015-10-22,12,32.46,4.8,delivered
SHP16497,RT03,2015-10-23,14,58.71,4.5,failed
SHP16498,RT02,2015-10-24,11,67.33,8.4,in_transit
SHP16499,RT03,2015-10-25,13,89.94,5.0,delivered
SHP16500,RT04,2015-10-26,15,93.26,6.3,delivered
SHP16501,RT02,2015-10-27,9,96.82,4.3,delivered
SHP16502,RT01,2015-10-28,8,77.05,3.7,delivered
SHP16503,RT01,2015-10-29,9,86.05,3.1,in_transit
SHP16504,RT01,2015-10-30,12,81.35,3.8,delivered
SHP16505,RT02,2015-10-31,7,41.37,5.9,delivered
SHP16506,RT03,2015-11-01,9,45.55,4.5,failed
SHP16507,RT01,2015-11-02,11,97.6,5.1,failed
SHP16508,RT02,2015-11-03,9,56.62,7.0,delivered
SHP16509,RT01,2015-11-04,9,31.89,4.9,delivered
SHP16510,RT01,2015-11-05,5,57.36,2.4,delivered
SHP16511,RT03,2015-11-06,13,47.96,8.4,delivered
SHP16512,RT02,2015-11-07,11,34.22,6.3,in_transit
SHP16513,RT01,2015-11-08,9,68.61,5.6,delivered
SHP16514,RT01,2015-11-09,14,50.91,6.1,delivered
SHP16515,RT01,2015-11-10,14,66.34,4.1,in_transit
SHP16516,RT01,2015-11-11,9,63.76,2.7,failed
SHP16517,RT01,2015-11-12,6,66.94,2.0,delivered
SHP16518,RT03,2015-11-13,10,86.04,6.1,delivered
SHP16519,RT04,2015-11-14,9,62.55,7.2,delivered
SHP16520,RT03,2015-11-15,13,69.03,3.9,delivered
SHP16521,RT02,2015-11-16,6,66.46,7.1,delivered
SHP16522,RT03,2015-11-17,7,91.58,3.9,failed
SHP16523,RT02,2015-11-18,6,94.15,6.6,delivered
SHP16524,RT03,2015-11-19,5,96.33,5.9,in_transit
SHP16525,RT01,2015-11-20,6,63.81,5.2,delivered
SHP16526,RT02,2015-11-21,4,40.31,9.3,in_transit
SHP16527,RT01,2015-11-22,11,80.41,8.0,delivered
SHP16528,RT01,2015-11-23,7,36.82,5.7,delivered
SHP16529,RT04,2015-11-24,11,36.18,6.0,delivered
SHP16530,RT01,2015-11-25,8,38.21,7.0,delivered
SHP16531,RT01,2015-11-26,15,63.8,4.7,delivered
SHP16532,RT04,2015-11-27,7,39.53,6.4,delivered
SHP16533,RT02,2015-11-28,10,75.79,5.4,failed
SHP16534,RT01,2015-11-29,14,90.75,6.8,failed
SHP16535,RT02,2015-11-30,9,53.21,1.6,delivered
SHP16536,RT04,2015-12-01,7,53.27,3.1,delivered
SHP16537,RT02,2015-12-02,4,56.83,3.3,delivered
SHP16538,RT04,2015-12-03,7,35.72,3.8,delivered
SHP16539,RT01,2015-12-04,14,87.44,3.1,delivered
SHP16540,RT03,2015-12-05,13,88.38,5.4,delivered
SHP16541,RT03,2015-12-06,13,94.67,7.4,delivered
SHP16542,RT04,2015-12-07,7,33.78,9.7,delivered
SHP16543,RT02,2015-12-08,15,98.44,4.8,delivered
SHP16544,RT01,2015-12-09,18,69.72,2.4,delivered
SHP16545,RT03,2015-12-10,15,83.96,4.0,delivered
SHP16546,RT02,2015-12-11,5,30.76,6.6,delivered
SHP16547,RT02,2015-12-12,9,62.14,4.7,in_transit
SHP16548,RT01,2015-12-13,9,54.34,4.3,in_transit
SHP16549,RT04,2015-12-14,6,59.84,8.4,delivered
SHP16550,RT01,2015-12-15,8,81.59,2.3,in_transit
SHP16551,RT02,2015-12-16,8,37.94,2.8,delivered
SHP16552,RT03,2015-12-17,5,85.87,3.9,failed
SHP16553,RT04,2015-12-18,8,98.72,3.4,delivered
SHP16554,RT01,2015-12-19,11,64.38,6.7,delivered
SHP16555,RT04,2015-12-20,6,90.2,2.3,delivered
SHP16556,RT03,2015-12-21,11,78.76,4.7,delivered
SHP16557,RT02,2015-12-22,14,72.17,5.5,delivered
SHP16558,RT01,2015-12-23,8,69.18,0.2,delivered
SHP16559,RT01,2015-12-24,9,76.02,5.5,failed
SHP16560,RT01,2015-12-25,9,89.34,4.4,delivered
SHP16561,RT03,2015-12-26,9,60.48,7.3,delivered
SHP16562,RT01,2015-12-27,12,49.69,3.8,delivered
SHP16563,RT01,2015-12-28,5,52.15,10.0,delivered
SHP16564,RT04,2015-12-29,9,30.15,3.0,delivered
SHP16565,RT02,2015-12-30,5,53.37,4.4,in_transit
SHP16566,RT03,2015-12-31,11,30.97,7.9,failed
SHP16567,RT02,2016-01-01,4,67.65,3.1,in_transit
SHP16568,RT02,2016-01-02,14,57.05,4.5,delivered
SHP16569,RT03,2016-01-03,8,74.25,2.7,delivered
SHP16570,RT01,2016-01-04,8,79.29,3.8,failed
SHP16571,RT01,2016-01-05,15,67.68,4.3,delivered
SHP16572,RT03,2016-01-06,11,84.01,7.2,delivered
SHP16573,RT01,2016-01-07,8,58.64,5.1,delivered
SHP16574,RT01,2016-01-08,6,43.12,7.7,in_transit
SHP16575,RT02,2016-01-09,10,83.46,5.4,in_transit
SHP16576,RT04,2016-01-10,11,98.33,4.8,failed
SHP16577,RT03,2016-01-11,13,48.34,5.3,in_transit
SHP16578,RT03,2016-01-12,12,64.65,6.1,in_transit
SHP16579,RT03,2016-01-13,12,84.79,5.5,delivered
SHP16580,RT03,2016-01-14,6,31.06,5.5,delivered
SHP16581,RT04,2016-01-15,12,88.49,5.0,delivered
SHP16582,RT02,2016-01-16,13,67.85,7.2,delivered
SHP16583,RT03,2016-01-17,7,38.51,6.8,in_transit
SHP16584,RT03,2016-01-18,8,65.13,1.4,delivered
SHP16585,RT02,2016-01-19,5,85.12,8.1,failed
SHP16586,RT01,2016-01-20,14,79.29,5.8,delivered
SHP16587,RT01,2016-01-21,16,33.35,6.5,delivered
SHP16588,RT04,2016-01-22,13,94.56,6.1,delivered
SHP16589,RT03,2016-01-23,13,36.33,4.8,failed
SHP16590,RT04,2016-01-24,12,67.23,-0.5,delivered
SHP16591,RT02,2016-01-25,9,95.75,7.1,delivered
SHP16592,RT01,2016-01-26,12,30.79,4.1,delivered
SHP16593,RT02,2016-01-27,10,86.12,4.3,delivered
SHP16594,RT04,2016-01-28,11,38.15,2.5,failed
SHP16595,RT03,2016-01-29,9,94.4,7.4,delivered
SHP16596,RT04,2016-01-30,19,91.76,3.0,delivered
SHP16597,RT02,2016-01-31,11,48.35,7.1,delivered
SHP16598,RT03,2016-02-01,12,75.33,5.9,in_transit
SHP16599,RT04,2016-02-02,8,98.45,6.6,delivered
SHP16600,RT04,2016-02-03,11,44.01,4.2,in_transit
SHP16601,RT02,2016-02-04,9,74.68,5.2,delivered
SHP16602,RT04,2016-02-05,14,92.71,4.1,delivered
SHP16603,RT02,2016-02-06,19,66.4,7.5,failed
SHP16604,RT02,2016-02-07,7,39.61,9.3,failed
SHP16605,RT03,2016-02-08,9,65.76,1.6,delivered
SHP16606,RT01,2016-02-09,10,71.39,7.0,delivered
SHP16607,RT01,2016-02-10,8,42.78,3.9,delivered
SHP16608,RT02,2016-02-11,13,39.28,8.3,failed
SHP16609,RT04,2016-02-12,14,64.11,4.3,failed
SHP16610,RT01,2016-02-13,16,83.57,4.7,delivered
SHP16611,RT02,2016-02-14,11,45.01,4.8,failed
SHP16612,RT02,2016-02-15,6,73.34,5.1,failed
SHP16613,RT03,2016-02-16,10,67.13,8.9,delivered
SHP16614,RT01,2016-02-17,12,45.56,2.2,delivered
SHP16615,RT02,2016-02-18,8,75.33,6.8,delivered
SHP16616,RT04,2016-02-19,8,63.01,8.7,delivered
SHP16617,RT03,2016-02-20,9,99.64,9.4,delivered
SHP16618,RT01,2016-02-21,8,96.47,4.9,failed
SHP16619,RT03,2016-02-22,16,95.8,5.9,in_transit
SHP16620,RT04,2016-02-23,8,83.24,2.5,delivered
SHP16621,RT02,2016-02-24,8,95.49,7.0,delivered
SHP16622,RT02,2016-02-25,6,78.39,7.9,delivered
SHP16623,RT02,2016-02-26,15,68.16,4.8,delivered
SHP16624,RT04,2016-02-27,11,91.77,4.8,delivered
SHP16625,RT04,2016-02-28,13,83.96,6.4,in_transit
SHP16626,RT01,2016-02-29,12,81.65,6.0,delivered
SHP16627,RT04,2016-03-01,10,98.16,2.9,in_transit
SHP16628,RT03,2016-03-02,8,56.12,-0.2,delivered
SHP16629,RT03,2016-03-03,9,74.13,5.2,in_transit
SHP16630,RT02,2016-03-04,10,43.66,7.5,delivered
SHP16631,RT04,2016-03-05,13,37.51,2.1,delivered
SHP16632,RT03,2016-03-06,13,73.73,4.1,delivered
SHP16633,RT04,2016-03-07,11,48.71,3.4,delivered
SHP16634,RT01,2016-03-08,7,92.62,4.5,delivered
SHP16635,RT04,2016-03-09,14,40.8,5.5,failed
SHP16636,RT04,2016-03-10,16,92.66,6.1,delivered
SHP16637,RT01,2016-03-11,11,36.17,8.6,delivered
SHP16638,RT02,2016-03-12,12,44.94,4.7,delivered
SHP16639,RT03,2016-03-13,14,95.45,0.8,delivered
SHP16640,RT03,2016-03-14,11,34.11,1.8,delivered
SHP16641,RT03,2016-03-15,9,63.6,4.3,delivered
SHP16642,RT02,2016-03-16,14,90.28,7.8,delivered
SHP16643,RT04,2016-03-17,4,84.51,6.2,delivered
SHP16644,RT04,2016-03-18,12,57.85,5.7,in_transit
SHP16645,RT01,2016-03-19,14,49.64,4.3,delivered
SHP16646,RT01,2016-03-20,12,36.82,7.6,in_transit
SHP16647,RT02,2016-03-21,12,40.69,5.0,delivered
SHP16648,RT04,2016-03-22,8,92.53,2.0,delivered
SHP16649,RT01,2016-03-23,8,77.82,2.7,delivered
SHP16650,RT02,2016-03-24,6,59.84,2.7,delivered
SHP16651,RT04,2016-03-25,9,82.92,5.3,delivered
SHP16652,RT01,2016-03-26,11,51.86,4.1,delivered
SHP16653,RT03,2016-03-27,12,68.91,4.8,delivered
SHP16654,RT03,2016-03-28,14,78.41,5.6,delivered
SHP16655,RT04,2016-03-29,9,84.39,-0.6,delivered
SHP16656,RT01,2016-03-30,10,55.24,6.0,in_transit
SHP16657,RT04,2016-03-31,12,51.42,5.8,in_transit
SHP16658,RT02,2016-04-01,8,88.94,3.8,delivered
SHP16659,RT03,2016-04-02,11,97.11,5.1,in_transit
SHP16660,RT01,2016-04-03,16,57.31,1.6,in_transit
SHP16661,RT02,2016-04-04,7,90.52,3.3,delivered
SHP16662,RT01,2016-04-05,13,66.76,4.2,delivered
SHP16663,RT04,2016-04-06,7,84.16,7.8,delivered
SHP16664,RT04,2016-04-07,8,81.65,2.7,delivered
SHP16665,RT01,2016-04-08,10,69.09,4.8,delivered
SHP16666,RT03,2016-04-09,6,82.57,3.7,delivered
SHP16667,RT04,2016-04-10,10,46.75,7.4,delivered
SHP16668,RT03,2016-04-11,11,91.85,6.7,delivered
SHP16669,RT04,2016-04-12,12,99.7,3.2,failed
SHP16670,RT04,2016-04-13,15,69.92,6.4,delivered
SHP16671,RT01,2016-04-14,10,73.83,5.6,in_transit
SHP16672,RT04,2016-04-15,8,65.9,6.8,in_transit
SHP16673,RT03,2016-04-16,14,45.56,3.7,delivered
SHP16674,RT01,2016-04-17,8,69.5,6.3,delivered
SHP16675,RT01,2016-04-18,15,94.3,6.5,delivered
SHP16676,RT04,2016-04-19,13,80.28,3.6,in_transit
SHP16677,RT01,2016-04-20,7,90.29,1.7,delivered
SHP16678,RT03,2016-04-21,8,75.37,5.5,failed
SHP16679,RT03,2016-04-22,10,53.99,8.2,delivered
SHP16680,RT03,2016-04-23,10,91.4,5.7,failed
SHP16681,RT04,2016-04-24,4,42.95,9.5,in_transit
SHP16682,RT02,2016-04-25,15,97.86,4.0,delivered
SHP16683,RT01,2016-04-26,11,61.2,5.1,delivered
SHP16684,RT04,2016-04-27,17,51.21,2.8,delivered
SHP16685,RT02,2016-04-28,7,81.12,5.2,failed
SHP16686,RT03,2016-04-29,12,66.77,5.0,in_transit
SHP16687,RT02,2016-04-30,9,61.71,4.9,delivered
SHP16688,RT02,2016-05-01,6,89.0,6.8,delivered
SHP16689,RT02,2016-05-02,5,36.25,3.3,delivered
SHP16690,RT03,2016-05-03,13,56.0,8.3,failed
SHP16691,RT03,2016-05-04,15,67.34,2.6,failed
SHP16692,RT04,2016-05-05,10,54.29,6.1,delivered
SHP16693,RT03,2016-05-06,14,71.9,6.3,failed
SHP16694,RT04,2016-05-07,10,34.49,9.3,in_transit
SHP16695,RT01,2016-05-08,10,68.09,8.0,delivered
SHP16696,RT04,2016-05-09,11,66.03,3.3,delivered
SHP16697,RT01,2016-05-10,6,46.44,2.3,delivered
SHP16698,RT01,2016-05-11,12,50.65,5.7,in_transit
SHP16699,RT02,2016-05-12,9,99.41,6.0,in_transit
SHP16700,RT03,2016-05-13,8,93.3,5.1,delivered
SHP16701,RT03,2016-05-14,14,71.73,3.3,failed
SHP16702,RT01,2016-05-15,8,34.46,2.2,failed
SHP16703,RT03,2016-05-16,10,86.36,2.7,failed
SHP16704,RT03,2016-05-17,6,71.85,6.3,delivered
SHP16705,RT04,2016-05-18,12,67.26,3.8,delivered
SHP16706,RT01,2016-05-19,12,33.66,8.2,delivered
SHP16707,RT02,2016-05-20,6,47.38,5.4,delivered
SHP16708,RT03,2016-05-21,14,39.93,6.1,delivered
SHP16709,RT03,2016-05-22,13,44.91,4.5,delivered
SHP16710,RT01,2016-05-23,17,66.39,7.8,delivered
SHP16711,RT01,2016-05-24,12,90.32,2.9,delivered
SHP16712,RT01,2016-05-25,7,57.77,0.9,delivered
SHP16713,RT03,2016-05-26,12,41.6,3.0,delivered
SHP16714,RT01,2016-05-27,6,63.0,5.2,delivered
SHP16715,RT02,2016-05-28,9,40.96,3.4,delivered
SHP16716,RT03,2016-05-29,15,32.76,3.9,delivered
SHP16717,RT02,2016-05-30,4,61.47,5.5,delivered
SHP16718,RT02,2016-05-31,8,54.72,8.1,in_transit
SHP16719,RT03,2016-06-01,12,49.18,1.9,in_transit
SHP16720,RT02,2016-06-02,11,59.37,0.5,in_transit
SHP16721,RT04,2016-06-03,10,31.04,3.5,delivered
SHP16722,RT02,2016-06-04,7,54.57,4.6,failed
SHP16723,RT01,2016-06-05,4,74.25,7.8,in_transit
SHP16724,RT04,2016-06-06,9,81.48,6.1,delivered
SHP16725,RT03,2016-06-07,15,41.57,6.3,in_transit
SHP16726,RT03,2016-06-08,10,98.06,6.0,in_transit
SHP16727,RT02,2016-06-09,10,47.85,4.1,delivered
SHP16728,RT02,2016-06-10,13,30.56,4.3,delivered
SHP16729,RT02,2016-06-11,10,39.4,5.8,failed
SHP16730,RT02,2016-06-12,12,69.32,9.5,failed
SHP16731,RT01,2016-06-13,17,96.46,4.9,delivered
SHP16732,RT03,2016-06-14,10,60.65,1.4,in_transit
SHP16733,RT04,2016-06-15,6,82.74,6.5,delivered
SHP16734,RT02,2016-06-16,9,72.62,4.6,delivered
SHP16735,RT02,2016-06-17,10,89.46,10.1,delivered
SHP16736,RT01,2016-06-18,12,59.07,5.4,in_transit
SHP16737,RT02,2016-06-19,12,33.58,2.6,delivered
SHP16738,RT02,2016-06-20,6,59.83,2.9,in_transit
SHP16739,RT01,2016-06-21,8,70.6,5.7,delivered
SHP16740,RT01,2016-06-22,7,73.18,5.1,delivered
SHP16741,RT02,2016-06-23,15,84.83,4.4,delivered
SHP16742,RT04,2016-06-24,6,91.55,8.0,delivered
SHP16743,RT03,2016-06-25,11,63.01,6.2,delivered
SHP16744,RT01,2016-06-26,10,69.08,3.8,failed
SHP16745,RT01,2016-06-27,15,32.03,5.9,delivered
SHP16746,RT01,2016-06-28,5,48.67,3.9,delivered
SHP16747,RT04,2016-06-29,14,47.46,4.8,delivered
SHP16748,RT03,2016-06-30,6,98.96,7.9,delivered
SHP16749,RT01,2016-07-01,19,69.9,4.3,delivered
SHP16750,RT02,2016-07-02,9,47.27,2.5,delivered
SHP16751,RT01,2016-07-03,14,39.89,5.3,delivered
SHP16752,RT04,2016-07-04,14,55.95,4.6,delivered
SHP16753,RT04,2016-07-05,9,53.11,5.8,delivered
SHP16754,RT04,2016-07-06,16,87.5,5.7,delivered
SHP16755,RT03,2016-07-07,5,82.19,6.1,failed
SHP16756,RT02,2016-07-08,5,31.91,5.6,delivered
SHP16757,RT03,2016-07-09,11,67.44,4.8,delivered
SHP16758,RT02,2016-07-10,10,30.48,7.4,delivered
SHP16759,RT04,2016-07-11,10,68.83,8.4,delivered
SHP16760,RT03,2016-07-12,14,63.18,5.1,delivered
SHP16761,RT03,2016-07-13,13,34.59,3.1,failed
SHP16762,RT03,2016-07-14,6,31.14,5.7,delivered
SHP16763,RT03,2016-07-15,10,30.4,5.7,delivered
SHP16764,RT03,2016-07-16,6,45.0,3.0,delivered
SHP16765,RT04,2016-07-17,10,43.91,4.2,in_transit
SHP16766,RT02,2016-07-18,7,73.36,6.3,delivered
SHP16767,RT03,2016-07-19,10,60.51,6.3,delivered
SHP16768,RT04,2016-07-20,9,31.67,4.4,in_transit
SHP16769,RT02,2016-07-21,8,76.97,7.2,delivered
SHP16770,RT03,2016-07-22,10,57.12,7.8,delivered
SHP16771,RT01,2016-07-23,10,96.78,6.7,delivered
SHP16772,RT02,2016-07-24,13,51.37,3.1,delivered
SHP16773,RT03,2016-07-25,12,58.76,7.0,delivered
SHP16774,RT01,2016-07-26,4,65.46,9.0,delivered
SHP16775,RT03,2016-07-27,12,98.44,8.0,delivered
SHP16776,RT02,2016-07-28,7,87.76,5.2,delivered
SHP16777,RT02,2016-07-29,13,89.26,7.8,delivered
SHP16778,RT04,2016-07-30,6,72.3,5.5,delivered
SHP16779,RT02,2016-07-31,10,92.4,5.1,failed
SHP16780,RT02,2016-08-01,6,72.36,4.6,delivered
SHP16781,RT02,2016-08-02,13,42.72,5.6,in_transit
SHP16782,RT04,2016-08-03,8,94.56,4.4,failed
SHP16783,RT04,2016-08-04,16,78.12,6.6,in_transit
SHP16784,RT03,2016-08-05,13,94.68,8.6,delivered
SHP16785,RT02,2016-08-06,6,42.42,4.6,delivered
SHP16786,RT02,2016-08-07,14,92.61,3.9,delivered
SHP16787,RT02,2016-08-08,13,45.61,6.7,delivered
SHP16788,RT01,2016-08-09,11,56.3,3.2,delivered
SHP16789,RT03,2016-08-10,13,83.38,3.8,in_transit
SHP16790,RT03,2016-08-11,11,52.77,4.4,delivered
SHP16791,RT03,2016-08-12,9,43.01,7.1,delivered
SHP16792,RT04,2016-08-13,11,40.85,4.3,delivered
SHP16793,RT01,2016-08-14,7,89.6,4.1,failed
SHP16794,RT02,2016-08-15,11,41.41,5.8,delivered
SHP16795,RT02,2016-08-16,8,60.88,3.6,delivered
SHP16796,RT04,2016-08-17,14,58.8,1.2,delivered
SHP16797,RT04,2016-08-18,12,61.32,2.0,delivered
SHP16798,RT03,2016-08-19,7,37.47,0.4,delivered
SHP16799,RT03,2016-08-20,8,40.75,2.3,delivered
SHP16800,RT01,2016-08-21,13,35.32,6.0,delivered
SHP16801,RT01,2016-08-22,12,56.72,3.8,failed
SHP16802,RT02,2016-08-23,11,36.58,6.2,delivered
SHP16803,RT03,2016-08-24,8,56.21,4.4,in_transit
SHP16804,RT04,2016-08-25,15,43.26,6.6,failed
SHP16805,RT03,2016-08-26,6,33.67,7.5,delivered
SHP16806,RT03,2016-08-27,9,49.7,2.6,delivered
SHP16807,RT01,2016-08-28,6,93.89,6.4,delivered
SHP16808,RT02,2016-08-29,10,87.17,5.3,delivered
SHP16809,RT01,2016-08-30,10,61.02,6.7,delivered
SHP16810,RT04,2016-08-31,13,71.97,1.9,delivered
SHP16811,RT04,2016-09-01,10,59.9,3.1,delivered
SHP16812,RT03,2016-09-02,10,42.04,4.5,delivered
SHP16813,RT02,2016-09-03,13,76.56,2.0,delivered
SHP16814,RT02,2016-09-04,7,79.83,4.5,delivered
SHP16815,RT01,2016-09-05,10,49.99,5.1,delivered
SHP16816,RT03,2016-09-06,7,85.46,7.7,failed
SHP16817,RT01,2016-09-07,11,43.6,1.5,delivered
